"","state","wave","covid","deport","wall","dreamers","grpfav","mortality","age","gender","no_highsch","college_deg","hispanic","black","household_income","china_tariffs","muslimban","economy","num_observations","representative","grpfav_avg"
"1199","WA",10,3.34234234234234,0.369565217391304,0.381443298969072,0.212121212121212,2.36170212765957,7.01571242048723,45.027027027027,45.027027027027,0.0720720720720721,0.369369369369369,0.162162162162162,0.045045045045045,10.1588785046729,0.588235294117647,0.307692307692308,17.7,111,1,2.57885382627913
"1200","WA",11,3.28662420382166,0.313432835820896,0.377777777777778,0.159420289855072,2.6046511627907,6.96413561241824,44.8980891719745,44.8980891719745,0.0828025477707006,0.318471337579618,0.101910828025478,0.0254777070063694,9.95238095238095,0.485714285714286,0.166666666666667,14.32,157,1,2.57885382627913
"1201","WA",12,3.18471337579618,0.336065573770492,0.297101449275362,0.121212121212121,2.46376811594203,6.96129604591017,46.6603773584906,46.6603773584906,0.106918238993711,0.415094339622642,0.0754716981132075,0.0377358490566038,10.0258064516129,0.48,0.15,13.08,159,1,2.57885382627913
"1202","WA",13,3.2317880794702,0.280701754385965,0.263565891472868,0.16,2.65040650406504,7.00397413672268,44.2317880794702,44.2317880794702,0.0993377483443709,0.350993377483444,0.0993377483443709,0.0860927152317881,11.7083333333333,0.526315789473684,0.263157894736842,12.24,151,1,2.57885382627913
"1203","WA",14,3.25714285714286,0.350515463917526,0.324561403508772,0.101694915254237,2.64912280701754,7.03262426102801,46.1142857142857,46.1142857142857,0.142857142857143,0.371428571428571,0.0785714285714286,0.0571428571428571,8.78625954198473,0.56,0.263157894736842,12.49,140,1,2.57885382627913
"1204","WA",15,3.33620689655172,0.360824742268041,0.359223300970874,0.182692307692308,2.4020618556701,6.98841318199959,45,45,0.146551724137931,0.28448275862069,0.103448275862069,0.0431034482758621,8.65454545454545,0.5,0.259259259259259,12.43,116,1,2.57885382627913
"1205","WA",16,3.26612903225806,0.266666666666667,0.326923076923077,0.139130434782609,2.66346153846154,7.02642680869964,48.5645161290323,48.5645161290323,0.0645161290322581,0.290322580645161,0.0806451612903226,0.0403225806451613,10.7058823529412,0.55,0.28125,11.37,124,1,2.57885382627913
"1206","WA",17,3.35051546391753,0.386666666666667,0.3875,0.103896103896104,2.52054794520548,7.05789793741186,47.0515463917526,47.0515463917526,0.0927835051546392,0.319587628865979,0.0618556701030928,0.0618556701030928,10.1720430107527,0.6,0.217391304347826,11.46,97,1,2.57885382627913
"1207","WA",18,3.42105263157895,0.340425531914894,0.333333333333333,0.153061224489796,2.77894736842105,7.07326971745971,46.0789473684211,46.0789473684211,0.0789473684210526,0.342105263157895,0.105263157894737,0.0526315789473684,10.5050505050505,0.722222222222222,0.206896551724138,11.11,114,1,2.57885382627913
"1208","WA",19,3.32352941176471,0.354545454545455,0.35,0.11864406779661,2.53333333333333,7.07326971745971,43.5367647058824,43.5367647058824,0.102941176470588,0.375,0.102941176470588,0.0441176470588235,9.09677419354839,0.666666666666667,0.292682926829268,10.53,136,1,2.57885382627913
"1209","WA",21,3.35,0.285714285714286,0.305263157894737,0.107843137254902,2.62264150943396,7.11801620446533,47.5537190082645,47.5537190082645,0.0413223140495868,0.396694214876033,0.15702479338843,0.0578512396694215,11.698275862069,0.714285714285714,0.21875,9.12,121,1,2.57885382627913
